# file format intended for conversion to featureXML through OpenMS FileConverter
scan	time	mz	accurateMZ	mass	intensity	charge	chargeStates	kl	background	median	peaks	scanFirst	scanLast	scanCount	totalIntensity	sumSquaresDist	description
913	360.7015029001811	459.1708251533427	459.1702510985181	458.1629746316381	2819219.2210977357	1	0	1.0	0.0	0.0	2	359	373	13	2819219.2210977357	0.0	""
914	361.7114314050693	463.1463729775826	463.1452557472229	462.1379792803429	473373.75047746534	1	0	1.0	0.0	0.0	2	365	371	7	473373.75047746534	0.0	""
915	360.1098939731244	505.0858910663168	505.08505871566894	504.07778224878894	1596771.7614965658	1	0	1.0	0.0	0.0	3	349	382	27	1596771.7614965658	0.0	""
916	359.4785455072632	522.8796262241302	522.8818128419729	2087.4981455003717	1866365.839276974	4	0	1.0	0.0	0.0	2	346	371	26	1866365.839276974	0.0	""
917	362.1373949843417	537.1655839596192	537.1649814297983	536.1577049629184	840222.703884226	1	0	1.0	0.0	0.0	2	354	377	23	840222.703884226	0.0	""
918	362.34583448141694	609.2071478097316	609.2065085551466	608.1992320882666	589296.9424390313	1	0	1.0	0.0	0.0	2	358	371	14	589296.9424390313	0.0	""
919	359.32346964584076	818.2118074085022	818.2108497916531	817.2035733247732	468795.3862513527	1	0	1.0	0.0	0.0	2	357	371	15	468795.3862513527	0.0	""
920	362.01631350234123	470.9207154953829	470.919480888244	469.912204421364	276217.17037121166	1	0	1.0	0.0	0.0	3	364	371	6	276217.17037121166	0.0	""
921	361.16408613974033	671.1719196380975	671.1715784638058	670.1643019969258	678716.062728051	1	0	1.0	0.0	0.0	2	362	376	14	678716.062728051	0.0	""
922	362.8433943546108	540.9063560700944	540.905292755128	1619.6940488647442	1582887.169882	3	0	1.0	0.0	0.0	2	367	376	5	1582887.169882	0.0	""
923	362.8448233670164	422.1899174833225	422.18961717850374	1684.729362846495	2.454666679969483E7	4	0	1.0	0.0	0.0	5	371	400	29	2.454666679969483E7	0.0	""
924	362.84450201030677	419.6863383155775	419.68586611643366	837.3571792991073	1599566.8960702387	2	0	1.0	0.0	0.0	4	371	381	8	1599566.8960702387	0.0	""
925	363.54552463132865	419.4353252128715	419.4357560940038	836.8569592542476	1395346.685714275	2	0	1.0	0.0	0.0	3	370	382	12	1395346.685714275	0.0	""
926	362.8468086482621	423.9395207251558	423.93983376304726	1691.730229184669	367882.108563666	4	0	1.0	0.0	0.0	2	372	378	6	367882.108563666	0.0	""
927	362.8677543948281	518.8976613250426	518.8963578264255	517.8890813595456	161329.383074161	1	0	1.0	0.0	0.0	2	370	374	3	161329.383074161	0.0	""
928	362.84446397530076	400.43188191149335	400.43173097660406	1597.6978180388962	1674122.413995695	4	0	1.0	0.0	0.0	3	372	378	6	1674122.413995695	0.0	""
929	362.86188662607276	402.4362632458013	402.43582695081403	1605.7142019357361	353776.18004325894	4	0	1.0	0.0	0.0	2	371	375	4	353776.18004325894	0.0	""
930	363.00017893698373	405.9313911303753	405.9309463071346	1619.6946793610184	4077567.7473500585	4	0	1.0	0.0	0.0	4	366	391	23	4077567.7473500585	0.0	""
931	363.70219362637164	406.54593608742056	406.54452546684047	1216.6117469998815	265207.4855385978	3	0	1.0	0.0	0.0	3	372	376	4	265207.4855385978	0.0	""
932	362.85675071391233	408.2101754978839	408.20794919937197	407.20067273249197	256621.39859830658	1	0	1.0	0.0	0.0	2	372	374	3	256621.39859830658	0.0	""
933	362.8456476137258	410.69150634712685	410.69108092358067	819.3676089134013	6781414.835972797	2	0	1.0	0.0	0.0	3	371	384	12	6781414.835972797	0.0	""
934	362.8508513379496	409.426487499719	409.4281957962765	816.841838658793	925363.5204973463	2	0	1.0	0.0	0.0	3	372	379	7	925363.5204973463	0.0	""
935	362.8465809832662	409.1886020227765	409.18779452108373	1632.722072216815	316871.5693015443	4	0	1.0	0.0	0.0	2	370	380	9	316871.5693015443	0.0	""
936	362.86059473190176	414.68494405020743	414.6848829878362	1654.7104260838248	1990939.7686242522	4	0	1.0	0.0	0.0	6	372	379	7	1990939.7686242522	0.0	""
937	362.84657202808194	412.9308141803804	412.93063691788973	823.8467209020195	1149972.7651803703	2	0	1.0	0.0	0.0	2	372	377	4	1149972.7651803703	0.0	""
938	362.8477626594724	427.18721198062474	427.18654571688535	1704.7170770000214	2.923529218399115E7	4	0	1.0	0.0	0.0	5	372	405	33	2.923529218399115E7	0.0	""
939	362.8447979654182	429.18884760923123	429.18851585832954	1712.7249575657981	7002295.950109991	4	0	1.0	0.0	0.0	5	372	390	17	7002295.950109991	0.0	""
940	362.602991187855	431.192793545382	431.19240272388964	1720.7405050280386	1.411443246976787E7	4	0	1.0	0.0	0.0	3	371	402	28	1.411443246976787E7	0.0	""
941	362.8592953491474	433.9154458189871	433.9151453146142	1298.7236065432028	468384.06220117013	3	0	1.0	0.0	0.0	2	372	376	5	468384.06220117013	0.0	""
942	362.8471081627022	437.4429445746764	437.44262906880675	1745.741410407707	1720641.2567104355	4	0	1.0	0.0	0.0	3	367	380	9	1720641.2567104355	0.0	""
943	363.7397170284	436.69206785722633	436.69055044656545	1742.7330959187418	619223.1093929852	4	0	1.0	0.0	0.0	2	372	375	4	619223.1093929852	0.0	""
944	362.84458881780523	439.9479942328279	439.9481251975527	1755.7633949226908	1963871.7357325521	4	0	1.0	0.0	0.0	3	372	378	5	1963871.7357325521	0.0	""
945	362.8480646481949	441.24268616124937	441.2425800530326	880.4706071723052	2145053.4505398003	2	0	1.0	0.0	0.0	2	372	379	8	2145053.4505398003	0.0	""
946	362.84690608649316	441.19304819364294	441.19167279530785	1760.7375853137114	582206.186005007	4	0	1.0	0.0	0.0	2	372	376	4	582206.186005007	0.0	""
947	362.85803411624613	450.20772172933806	450.2075846138235	898.400616293887	456875.2743657531	2	0	1.0	0.0	0.0	2	372	375	4	456875.2743657531	0.0	""
948	362.84583308159046	453.5535072674894	453.5532088136247	1357.637797040234	2524329.1043786285	3	0	1.0	0.0	0.0	3	372	387	13	2524329.1043786285	0.0	""
949	362.84438155683637	456.45436719057966	456.4539965033598	1821.7868801459192	1.831416592762353E7	4	0	1.0	0.0	0.0	4	372	392	20	1.831416592762353E7	0.0	""
950	362.84709050124286	455.7096986601575	455.70804914798396	1818.8030907244158	489592.11995138536	4	0	1.0	0.0	0.0	3	372	376	5	489592.11995138536	0.0	""
951	362.84807837049044	457.7090362401057	457.70922061140885	1826.8077765781154	258230.32924112712	4	0	1.0	0.0	0.0	2	372	376	4	258230.32924112712	0.0	""
952	362.8481661014502	458.797282894956	458.79715870287185	915.5797644719837	268518.65469442017	2	0	1.0	0.0	0.0	2	372	375	4	268518.65469442017	0.0	""
953	362.84391783102296	458.5776249499518	458.57739424851815	1372.7103533449144	1059772.446167099	3	0	1.0	0.0	0.0	2	372	376	4	1059772.446167099	0.0	""
954	362.862468712767	459.58125357241175	459.58084067957594	1375.720692638088	299921.2365949035	3	0	1.0	0.0	0.0	2	372	374	3	299921.2365949035	0.0	""
955	362.8538576642631	459.9496376244155	459.9499115829253	1835.7705404641813	254770.12871083096	4	0	1.0	0.0	0.0	2	372	375	3	254770.12871083096	0.0	""
956	362.84501110589656	461.2148022896401	461.2144381119539	1840.8286465802955	2.9172577305733763E7	4	0	1.0	0.0	0.0	6	372	406	31	2.9172577305733763E7	0.0	""
957	362.8600040027513	468.2138448354105	468.2136207688987	1868.8253772080748	660741.1088358847	4	0	1.0	0.0	0.0	2	372	374	3	660741.1088358847	0.0	""
958	362.85537165342487	497.2698291155436	497.2696618855399	992.5247708373198	511656.67163233995	2	0	1.0	0.0	0.0	2	372	374	3	511656.67163233995	0.0	""
959	362.8459372550869	507.74017288931384	507.7397270524951	1013.4649011712302	1734106.9622006072	2	0	1.0	0.0	0.0	2	372	387	11	1734106.9622006072	0.0	""
960	362.84508918036266	524.2421035330309	524.2374517998694	523.2301753329895	6907940.009124779	1	0	1.0	0.0	0.0	3	372	391	20	6907940.009124779	0.0	""
961	362.84357021897426	524.5764709608079	524.5760674541714	1570.7063729618742	4467916.337415894	3	0	1.0	0.0	0.0	2	371	385	15	4467916.337415894	0.0	""
962	362.8578359258908	525.9017837214479	525.8992337215462	524.8919572546663	4319943.912188716	1	0	1.0	0.0	0.0	2	372	395	24	4319943.912188716	0.0	""
963	362.8545454772392	528.9013042505566	528.9011642196523	1583.681663258317	3365498.572729986	3	0	1.0	0.0	0.0	3	372	378	7	3365498.572729986	0.0	""
964	362.84670897323036	531.9012032169012	531.9006439240255	1592.6801023714365	563094.2060323218	3	0	1.0	0.0	0.0	3	372	377	4	563094.2060323218	0.0	""
965	362.85577423705644	533.5728095464394	533.5729147572449	1597.6969148710948	1133073.9609754554	3	0	1.0	0.0	0.0	2	372	378	5	1133073.9609754554	0.0	""
966	363.7378531160083	549.5735955384308	549.5736296524253	1645.699059556636	343327.4799931091	3	0	1.0	0.0	0.0	2	372	377	4	343327.4799931091	0.0	""
967	362.84468656134567	562.5843890915298	562.584022332635	1684.730237597265	4.575268014346279E7	3	0	1.0	0.0	0.0	5	372	403	32	4.575268014346279E7	0.0	""
968	362.8460473377892	561.2527932608443	561.25261667835	1680.7360206344101	1065662.5026766355	3	0	1.0	0.0	0.0	2	372	378	7	1065662.5026766355	0.0	""
969	362.8477399198436	569.2467287548577	569.2455592386151	1704.7148483152052	9117702.788436376	3	0	1.0	0.0	0.0	5	372	389	17	9117702.788436376	0.0	""
970	362.8439618285275	574.5878485534574	574.587412761524	1720.740408883932	1.1915870062182065E7	3	0	1.0	0.0	0.0	4	371	392	19	1.1915870062182065E7	0.0	""
971	362.84450272643244	608.2702840583465	608.2697621036699	1821.7874569103697	1.6228502338035863E7	3	0	1.0	0.0	0.0	4	371	391	20	1.6228502338035863E7	0.0	""
972	362.85438805494493	614.6173290001569	614.6172258807673	1840.8298482416617	2174301.634079764	3	0	1.0	0.0	0.0	2	372	374	3	2174301.634079764	0.0	""
973	365.16453124092885	412.9342832149885	412.9342258217544	1647.7077974194976	139066.33022006007	4	0	1.0	0.0	0.0	2	374	379	4	139066.33022006007	0.0	""
974	362.84568902159236	417.9374825213267	417.93880013196485	1667.7260946603394	769454.0506254206	4	0	1.0	0.0	0.0	2	372	376	5	769454.0506254206	0.0	""
975	362.85460850631756	428.701552140515	428.70153419615446	1710.7770309170978	490730.1202447269	4	0	1.0	0.0	0.0	2	372	375	3	490730.1202447269	0.0	""
976	362.8462781431194	492.2181181828509	492.2176488305178	1473.6311170909134	1803697.46971184	3	0	1.0	0.0	0.0	3	372	378	7	1803697.46971184	0.0	""
977	363.87726642951475	520.7823580453849	520.782174793076	1039.5497966523922	861714.799647537	2	0	1.0	0.0	0.0	2	372	393	19	861714.799647537	0.0	""
978	362.84483943360993	556.5805808601165	556.5803999353786	1666.719370405496	1585255.402711614	3	0	1.0	0.0	0.0	2	372	377	5	1585255.402711614	0.0	""
979	362.8458651559217	578.6124228971922	578.6111509537175	1732.8116234605125	3049094.3982175137	3	0	1.0	0.0	0.0	3	372	378	6	3049094.3982175137	0.0	""
980	364.92534787036664	817.2085092704021	817.2079261235933	816.2006496567134	219964.24623006152	1	0	1.0	0.0	0.0	2	372	375	4	219964.24623006152	0.0	""
981	362.8436443900785	490.5601577483267	490.55982966790833	1468.657659603085	2053079.8978653727	3	0	1.0	0.0	0.0	2	371	383	10	2053079.8978653727	0.0	""
982	365.42995394923895	550.2435931910622	550.2448409062107	549.2375644393308	72642.34105807146	1	0	1.0	0.0	0.0	2	374	377	3	72642.34105807146	0.0	""
983	362.8439189732498	552.579771414375	552.5793130619206	1654.716109785122	1156719.5156885812	3	0	1.0	0.0	0.0	2	372	378	6	1156719.5156885812	0.0	""
984	362.84624273702957	571.91598534737	571.9154389765384	1712.7244875289755	1.0949150379192028E7	3	0	1.0	0.0	0.0	4	372	393	20	1.0949150379192028E7	0.0	""
985	362.8452059514939	586.2629912867264	586.2627015246147	1755.7662751732041	2479698.4107469968	3	0	1.0	0.0	0.0	2	372	380	8	2479698.4107469968	0.0	""
986	362.84636292331703	587.2659309081632	587.2656809903908	1172.5168090470218	1438611.9330888004	2	0	1.0	0.0	0.0	2	372	380	7	1438611.9330888004	0.0	""
987	362.84380115134354	800.0205566903614	800.0198172140458	2397.0376222414975	1582311.6300041385	3	0	1.0	0.0	0.0	3	372	377	5	1582311.6300041385	0.0	""
988	362.8451107606738	692.7737788744153	692.7729918204026	1383.5314307070453	6825736.241580922	2	0	1.0	0.0	0.0	3	372	393	22	6825736.241580922	0.0	""
989	362.8455895611598	407.19639470548924	407.19668710956756	1624.7576425707502	842628.7325537057	4	0	1.0	0.0	0.0	2	368	377	8	842628.7325537057	0.0	""
990	364.919271471667	464.14337141910124	464.1430569123757	463.1357804454957	183784.76758956155	1	0	1.0	0.0	0.0	2	374	379	6	183784.76758956155	0.0	""
991	366.83740649878104	425.53924676967574	425.53910483653596	1273.595485108968	152754.9917789917	3	0	1.0	0.0	0.0	2	374	380	7	152754.9917789917	0.0	""
992	364.9047368607953	526.5711845289262	526.5711637823257	1576.6916619463373	352865.7386335857	3	0	1.0	0.0	0.0	2	374	382	6	352865.7386335857	0.0	""
993	372.85060943394797	459.1711953806623	459.170641083349	458.163364616469	4796757.758668491	1	0	1.0	0.0	0.0	3	374	399	26	4796757.758668491	0.0	""
994	366.8317562589405	537.1661216147114	537.1636254370773	536.1563489701973	276538.09067720885	1	0	1.0	0.0	0.0	2	378	386	8	276538.09067720885	0.0	""
995	362.84550546476294	434.21089755926045	434.20999535885153	1732.8108755678861	1.3259287724425573E7	4	0	1.0	0.0	0.0	4	372	392	19	1.3259287724425573E7	0.0	""
996	362.84454694821693	435.9530638752826	435.9528502242317	1739.782295029407	2.104198258299834E7	4	0	1.0	0.0	0.0	3	371	397	24	2.104198258299834E7	0.0	""
997	366.85710020364485	447.09873996416803	447.09681617707383	446.08953971019383	1052996.6737055916	1	0	1.0	0.0	0.0	3	373	391	17	1052996.6737055916	0.0	""
998	368.947727080726	412.93461180957235	412.93281564576455	1647.7021567155382	42720.233950186885	4	0	1.0	0.0	0.0	2	382	387	3	42720.233950186885	0.0	""
999	367.81296474779833	439.8430435624198	439.8426691402392	438.8353926733592	421203.1594971675	1	0	1.0	0.0	0.0	2	376	391	14	421203.1594971675	0.0	""
1000	368.62400676960556	464.14370202261637	464.1432272024764	463.1359507355964	181645.10249387805	1	0	1.0	0.0	0.0	2	380	388	8	181645.10249387805	0.0	""
1001	369.55900489200576	577.1253376048411	577.1245154977203	576.1172390308403	872279.8623363707	1	0	1.0	0.0	0.0	3	374	392	19	872279.8623363707	0.0	""
1002	367.9806286149548	460.5556806169982	460.5556634677517	1378.6451610026152	298389.46220180375	3	0	1.0	0.0	0.0	2	376	387	12	298389.46220180375	0.0	""
1003	367.2514518005591	503.1066351067397	503.1056475664009	502.0983710995209	2115577.4380935673	1	0	1.0	0.0	0.0	3	370	399	26	2115577.4380935673	0.0	""
1004	372.9215988924932	504.1072624374768	504.10550389550474	503.09822742862474	436702.79820794833	1	0	1.0	0.0	0.0	2	386	399	12	436702.79820794833	0.0	""
1005	368.1205139365064	889.231121416048	889.23078758749	888.22351112061	443178.2326438151	1	0	1.0	0.0	0.0	2	370	389	18	443178.2326438151	0.0	""
1006	367.44639938839873	671.1723832036326	671.1714435161576	670.1641670492777	687583.6307219898	1	0	1.0	0.0	0.0	2	376	395	16	687583.6307219898	0.0	""
1007	366.605096534437	693.2769134969676	693.2768410588585	1384.5391291839571	740569.5569946623	2	0	1.0	0.0	0.0	2	377	391	15	740569.5569946623	0.0	""
1008	368.4312939798344	464.12918285287634	464.1271100112636	463.1198335443836	258310.3850933019	1	0	1.0	0.0	0.0	2	375	390	11	258310.3850933019	0.0	""
1009	369.94094310711347	410.6919336173753	410.6926663972052	1638.7415597213007	207464.4285917824	4	0	1.0	0.0	0.0	2	384	393	7	207464.4285917824	0.0	""
1010	369.06543223353543	495.832559644004	495.83234028920424	494.82506382232424	934097.7237472328	1	0	1.0	0.0	0.0	2	380	399	20	934097.7237472328	0.0	""
1011	366.25674800146544	513.8971319533226	513.8970134794266	1538.6692110376398	1336658.5655605583	3	0	1.0	0.0	0.0	2	374	399	25	1336658.5655605583	0.0	""
1012	371.46428455244774	536.1647614371217	536.164032542449	535.1567560755691	2725853.890292053	1	0	1.0	0.0	0.0	3	374	399	26	2725853.890292053	0.0	""
1013	370.52409712938885	464.14397820820665	464.1435485865	463.13627211962	112243.97710661302	1	0	1.0	0.0	0.0	2	389	394	6	112243.97710661302	0.0	""
1014	372.91689940091584	445.1194708955007	445.1170453529741	444.1097688860941	1.3656027083390227E8	1	0	1.0	0.0	0.0	4	374	399	26	1.3656027083390227E8	0.0	""
1015	372.58459422128493	430.88752812668963	430.8875892287876	429.8803127619076	1.486694801120759E7	1	0	1.0	0.0	0.0	2	373	399	27	1.486694801120759E7	0.0	""
1016	372.13575834602796	432.88449254789896	432.8845228778404	431.8772464109604	1.149216523028648E7	1	0	1.0	0.0	0.0	2	374	399	26	1.149216523028648E7	0.0	""
1017	372.91157577593845	447.3460472972406	447.346180159927	446.338903693047	3.1240346511644408E7	1	0	1.0	0.0	0.0	3	374	399	26	3.1240346511644408E7	0.0	""
1018	372.92177226792774	505.0859400956513	505.08558404643804	504.07830757955804	1305357.5585066224	1	0	1.0	0.0	0.0	2	374	399	26	1305357.5585066224	0.0	""
1019	371.9730128726458	410.437107017588	410.4373249724359	1637.7201940222235	72188.00899848565	4	0	1.0	0.0	0.0	2	392	396	3	72188.00899848565	0.0	""
1020	370.40882393255157	431.06742917542505	431.0669527923749	430.0596763254949	965816.4260352612	1	0	1.0	0.0	0.0	3	374	399	26	965816.4260352612	0.0	""
1021	368.19983295219447	609.207175260154	609.2064984236537	608.1992219567737	968706.5037970336	1	0	1.0	0.0	0.0	2	374	398	23	968706.5037970336	0.0	""
1022	372.044863932128	439.843093532117	439.8426517192759	438.8353752523959	202103.33138935856	1	0	1.0	0.0	0.0	2	392	399	7	202103.33138935856	0.0	""
1023	371.81335853122056	693.2771660145019	693.2764897487281	1384.5384265636962	469419.4172209218	2	0	1.0	0.0	0.0	2	388	401	13	469419.4172209218	0.0	""
1024	370.5286725894113	419.31476695630033	419.3148901419591	418.3076136750791	2.4781431352092244E7	1	0	1.0	0.0	0.0	3	374	402	26	2.4781431352092244E7	0.0	""
1025	371.02825080549985	429.0880440953937	429.08622883748575	428.07895237060575	7542381.9328993745	1	0	1.0	0.0	0.0	3	371	399	29	7542381.9328993745	0.0	""
1026	372.928825685718	435.88504016339374	435.88127749134406	434.87400102446406	311339.47414777416	1	0	1.0	0.0	0.0	2	394	404	11	311339.47414777416	0.0	""
1027	372.1295873328764	446.76557896176286	446.7646927376274	1337.2722488122422	893990.4602537749	3	0	1.0	0.0	0.0	2	388	405	15	893990.4602537749	0.0	""
1028	372.9185807551427	506.08639900266064	506.08396815451397	505.07669168763397	133746.41781238536	1	0	1.0	0.0	0.0	2	396	403	6	133746.41781238536	0.0	""
1029	372.2776829123923	521.135188662192	521.1346367848538	520.1273603179739	1.5166076333966816E7	1	0	1.0	0.0	0.0	2	374	399	26	1.5166076333966816E7	0.0	""
1030	370.38977314399693	534.1908039810794	534.1897210467221	533.1824445798421	1522907.1631390988	1	0	1.0	0.0	0.0	2	374	408	35	1522907.1631390988	0.0	""
1031	369.9062919365666	593.1567624879875	593.1559082554464	592.1486317885665	2.984695052118417E7	1	0	1.0	0.0	0.0	2	374	399	26	2.984695052118417E7	0.0	""
1032	368.8432506854007	596.1549152754123	596.153847092875	595.1465706259951	3559386.376705389	1	0	1.0	0.0	0.0	2	375	399	25	3559386.376705389	0.0	""
1033	372.0162378301693	651.1439242103921	651.1431452867871	650.1358688199072	205872.31392964846	1	0	1.0	0.0	0.0	2	393	400	6	205872.31392964846	0.0	""
1034	372.2396352196474	667.1753657267997	667.1744518862907	666.1671754194108	2.3034344730543002E7	1	0	1.0	0.0	0.0	2	374	399	26	2.3034344730543002E7	0.0	""
1035	370.8099494394467	744.1922771486693	744.1915223950417	743.1842459281618	2134031.955157177	1	0	1.0	0.0	0.0	2	374	399	26	2134031.955157177	0.0	""
1036	368.67327418192036	815.2125696018566	815.2120634320726	814.2047869651926	2560252.8718189783	1	0	1.0	0.0	0.0	2	374	399	26	2560252.8718189783	0.0	""
1037	372.82227420005813	460.2213317586565	460.2213185303321	1377.6421261903563	1832650.1848922737	3	0	1.0	0.0	0.0	3	375	408	33	1832650.1848922737	0.0	""
1038	371.214737539598	463.76127749999705	463.76127352684153	925.5079941199231	9875200.125655647	2	0	1.0	0.0	0.0	3	374	422	47	9875200.125655647	0.0	""
1039	371.4748399895535	525.9031463474331	525.9028927315669	1574.6868487940608	593967.0966418629	3	0	1.0	0.0	0.0	3	392	405	13	593967.0966418629	0.0	""
1040	373.8266938571283	439.84284788759646	439.84255019132854	438.83527372444854	264609.2079465853	1	0	1.0	0.0	0.0	2	399	406	8	264609.2079465853	0.0	""
